Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
21.9,0.11080388210000001,0.24776501260000003,110.8038821264,247.7650126055,0.06885031900000001,0.1539539936,363.5298086356,812.8773639568,30.1607598492,108578.73545729929,67466.6037067869,0.3554767264,138.28045654299999,53178564.0,33043628.0,20,0,0.07020599999999999,6.3389999999999995,2458000.5,0.545002705101218,0.9091721255511108,28.595234672224397,57.54541171739623,316.641325664771,0.4136708577231313,140.672118189214,1.40467339337909,2458102.058006068,244.5353426062281,1.136933087442707,0
26.1,0.0160160338,0.0358129403,16.0160337979,35.8129403019,0.0099518989,0.0222531225,52.5460443254,117.49652706020001,12.4873816843,44954.574063453,27933.024089593902,0.2898951428,112.76921081540002,43367696.0,26947438.0,8,6,0.029105000000000002,6.697,2458000.5,0.2297953176533559,0.8779817977579761,15.572641361406168,166.6009517990764,300.4876970300288,0.6762256916483175,145.581248333875,1.079737903867635,2457861.597286773,166.4127258977795,1.198052378044696,0
26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.023301879900000003,55.02246310020001,123.0339677816,5.2102489014,18756.8960449654,11654.8057674953,0.17888522559999998,69.5863494873,26760848.0,16628420.0,10,2,0.00367107,6.287999999999999,2458000.5,0.2189220225641773,0.9539094194196382,4.529484214388064,67.3422082981063,340.2977932212168,0.7450776399772708,113.7344042294203,1.162741198862006,2458146.800560555,205.22908214794998,1.057896957227623,0
18.7,0.4836764882,1.0815335068,483.67648821849997,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678005,13.5985504252,48954.7815306516,30418.597446087402,0.1715628554,66.7379455566,25665438.0,15947763.0,32,0,0.066691,3.6039999999999996,2457600.5,0.5475849193051526,2.0189295229651143,9.846668068525425,44.76280511943067,1047.8042727232091,0.9133941630494716,193.18605241,3.124464882880756,2457402.6052807877,67.99180034941104,0.3435756174808983,0
25.0,0.02658,0.0594346868,26.58,59.434686841899996,0.0165160412,0.0369309908,87.2047272,194.99569797849998,12.118509953399998,43626.635832294705,27107.894914794502,0.3598014121,139.9627532959,53825524.0,33445630.0,5,6,0.0187898,6.3839999999999995,2458000.5,0.326860711970322,0.930233744449396,8.333753551706272,20.491270865055448,327.70763611827164,0.626176880439848,128.46312989278,1.234290608458944,2457939.7129855743,66.77697673554128,1.098540163006986,0
19.0,0.42126461060000003,0.9419763056999999,421.2646105562,941.9763057186,0.2617616123,0.5853167590999999,1382.1017848970998,3090.4735428537,19.4293481799,69945.6534476551,43461.5089436277,0.4322563143,168.1477050781,64664624.0,40180736.0,27,1,0.089119,6.79,2458000.5,0.3796180454982264,0.8518399107691234,24.453812924500536,150.7160727104503,287.1675763522205,0.5284661087655652,114.32285018872629,1.175213712772681,2458030.389950124,322.5292584163147,1.2536234228562357,0
23.7,0.048367648799999996,0.1081533507,48.3676488219,108.1533506775,0.030054254300000003,0.06720335570000001,158.6865169607,354.8338390368,8.298877492699999,29875.9589738207,18563.7590634832,0.1854762178,72.1502456665,27746846.0,17241092.0,31,0,0.014844799999999998,5.132999999999999,2458000.5,0.1850745457621475,1.247102356422829,3.7245889446708547,342.6955661865342,508.6880982933926,1.01629545428897,18.288995538319174,1.4779092585566882,2458216.450227523,207.1714157076302,0.7077028167314526,0
20.8,0.1838886721,0.41118757100000003,183.88867207029998,411.1875710413,0.11426308810000001,0.2555000322,603.309310875,1349.040630575,18.988217458599998,68357.5828510147,42474.7436331763,0.38387658189999996,149.3279876709,57427120.0,35683560.0,12,5,0.25654299999999997,4.869,2458000.5,0.4798839241345654,1.2818988860356728,21.55770057328936,200.18059541990158,530.1259723864683,0.6667362182611465,150.98078239301068,1.8970615538102,2458156.7339666258,253.90403240913997,0.6790838758180207,0
23.2,0.0608912622,0.1361570015,60.891262210600004,136.1570015386,0.0378360645,0.08460401220000001,199.7744887109,446.7093369279,13.5407221895,48746.599882356604,30289.241465789903,0.0506377322,19.6980781555,7575297.0,4707071.5,12,7,0.0271827,4.067,2458000.5,0.5295580435005064,1.6692986834678951,8.8196922509812,77.9318735659529,787.7701183771533,0.7853081386326652,260.4467527237453,2.553289228303124,2457895.712942106,47.88622970302498,0.4569861074974745,0
21.0,0.16770846220000002,0.3750075218,167.7084621628,375.00752179809996,0.1042091748,0.23301879879999998,550.2246310023,1230.3396778159,20.5732733032,74063.7838916413,46020.3550520035,0.49195786880000003,191.37161254880002,73595848.0,45730340.0,13,1,0.261909,4.011,2458000.5,0.3973759699775932,1.721718527324035,20.476002961243424,21.019074322684578,825.1666292181043,1.0375489575002528,96.31332084633188,2.405888097147816,2458256.659355325,248.2439441301118,0.4362755196985147,0
20.7,0.1925550782,0.4305662442,192.55507818790002,430.566244241,0.1196481415,0.26754137780000004,631.7424027221,1412.6189567557,14.6993080325,52917.5089169024,32880.8821378386,0.29796017,115.90650177,44574208.0,27697128.0,75,0,0.143015,4.9110000000000005,2458000.5,0.24944106930420604,1.310034736062646,14.975511302475118,119.31136375360158,547.6746555831121,0.983258270673526,267.37852448326856,1.636811201451766,2458217.7845344082,217.173539820518,0.6573245563403077,0
19.7,0.3051792326,0.6824015094,305.1792325939,682.4015094011,0.18962952489999998,0.4240245083,1001.2442334633,2238.8501681036,19.8938604853,71617.8977472384,44500.576519666,0.3687227852,143.4331665039,55160144.0,34274924.0,32,0,0.317019,3.739,2458000.5,0.3262632764503872,1.838009840076851,36.11801243866999,203.58875202046383,910.1650925583452,1.238334727505326,315.0836904537169,2.437684952648377,2458157.811789721,297.7780528361341,0.3955326379174695,0
22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442,17.0420421543,61351.3517553248,38121.3440948573,0.4349422476,169.1925354004,65066436.0,40430408.0,17,2,0.072599,6.474,2458000.5,0.3661669156885894,0.9123625464232696,8.321515413904201,305.8682399079674,318.3094996014256,0.5782855668096735,25.627298713513323,1.246439526036865,2458101.2705816245,246.0310187716127,1.130974728843398,0
21.7,0.1214940408,0.2716689341,121.49404079959999,271.6689340891,0.07549287360000001,0.16880719719999998,398.6025088171,891.3023057169,9.6886612629,34879.1805464685,21672.5663789987,0.045724792300000004,17.7869434357,6840331.5,4250385.0,25,0,0.0432045,4.864,2458000.5,0.37162473604721097,1.3245770588546841,3.059095690667383,62.43161537718096,556.8192875786732,0.8323314589836212,162.78549651713269,1.8168226587257468,2458107.697376861,290.69375193963117,0.6465293283310259,1
19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066001,2454.8503937571,16.001733588900002,57606.2409198996,35794.2778649232,0.364148307,141.6537017822,54475812.0,33849700.0,27,0,0.36459600000000003,4.3389999999999995,2458000.5,0.1570848308864059,1.514619112256417,32.008713948049504,15.09939548675791,680.8533456510953,1.276695425150299,61.58255897057085,1.7525427993625342,2457670.606362204,174.4306763932261,0.5287482279399456,0
28.8,0.0046190746,0.0103285648,4.6190746028,10.328564805,0.002870159,0.0064178706,15.1544447199,33.886368555,5.3146087811000005,19132.5916119258,11888.2483824213,0.0470445075,18.3003139496,7037758.5,4373060.5,6,7,0.0033147,6.754,2458000.5,0.2379077525515878,0.8732832979942745,0.6467351461787517,76.2381764637944,298.0788472742083,0.6655224312276181,208.6318518983579,1.0810441647609308,2457918.713005081,98.7769458996879,1.207734139111285,0
21.1,0.160160338,0.35812940299999996,160.1603379786,358.1294030194,0.0995189894,0.22253122530000002,525.4604432536,1174.9652706022,6.4687391979,23287.461112319903,14469.9227117079,0.18771852239999998,73.0225067139,28082292.0,17449528.0,36,0,0.108574,5.127000000000001,2457800.5,0.1799178110591263,1.242443303228567,12.31783872224655,190.6875450154926,505.8401484159957,1.018905623746613,72.36211835546723,1.465980982710521,2457982.6129732174,230.3925132008649,0.71168728130283,0
21.0,0.16770846220000002,0.3750075218,167.7084621628,375.00752179809996,0.1042091748,0.23301879879999998,550.2246310023,1230.3396778159,7.5343422434,27123.6320762627,16853.5701642756,0.45073084189999996,175.3342895508,67428376.0,41898048.0,20,1,0.060468600000000004,4.744,2458000.5,0.3847429340840132,1.366583524449856,8.289681809062822,341.60487961118383,583.5159043546172,0.8408001695821464,39.97256019120182,1.892366879317565,2458026.261464154,344.1064707470547,0.6169497648880177,0
23.0,0.06676594129999999,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.04837101720003,489.807047955,13.13108167,47271.894011856,29372.916587533502,0.1640442509,63.813213348400005,24540670.0,15248865.0,10,8,0.06531319999999999,5.974,2455707.5,0.08597255552980397,1.007766352695379,22.48579280760926,65.77765885158422,369.5202201040738,0.9211261039772072,6.746192688392494,1.09440660141355,2455534.309885625,168.7280905964946,0.9742362675000776,0
22.4,0.08801465210000001,0.1968067451,88.0146520901,196.80674508939998,0.0546897524,0.12229000400000001,288.7619911632,645.6914415591,23.192848335999997,83494.254009704,51880.082442863,0.4822450821,187.5933380127,72142840.0,44827480.0,16,1,0.0474905,5.9670000000000005,2458000.5,0.4978206489111902,0.9867742148227756,23.26947741726934,284.7771375925228,358.0346967127308,0.4955376348708713,307.7903466785861,1.47801079477468,2458145.4349452346,214.2694862718943,1.005489141989068,0
25.7,0.019255507800000002,0.04305662440000001,19.2555078188,43.0566244241,0.011964814099999999,0.026754137799999998,63.1742402722,141.2618956756,6.711090843099999,24159.9270353271,15012.0391070342,0.31575995739999996,122.83061981200001,47237016.0,29351722.0,11,7,0.0124627,5.667999999999999,2458000.5,0.194490874865223,1.089850630885894,5.602815899637211,13.837112164217679,415.5745054945188,0.877884628212481,246.0431168200161,1.301816633559306,2457837.1860634554,141.4740711441671,0.8662706572233368,0
25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.011426308799999998,0.025550003199999997,60.3309310875,134.9040630575,6.897076462699999,24829.475265780202,15428.070339451102,0.0207892774,8.087028503400001,3110031.5,1932484.0,13,7,0.017833099999999998,4.422,2458000.5,0.356990419576194,1.523394890980387,5.4268136784752405,21.024584883374462,686.7792561377793,0.9795575096690684,218.1154707309938,2.067232272291706,2458080.2487499714,318.19683001037635,0.5241858963890692,0
22.9,0.0699125232,0.1563291544,69.9125232246,156.32915440870002,0.0434416145,0.09713840300000001,229.37180269610002,512.8909429501999,10.2041234989,36734.8445961926,22825.6038547843,0.2470588711,96.1058959961,36959480.0,22965556.0,6,9,0.246563,4.626,2454866.5,0.1370040384771272,1.425742483906838,19.76555990100357,140.1465085565983,621.8133803234684,1.2304100057831908,348.4557606290212,1.6210749620304858,2454855.9896694464,6.084975201711648,0.5789518389146392,0
21.1,0.160160338,0.35812940299999996,160.1603379786,358.1294030194,0.0995189894,0.22253122530000002,525.4604432536,1174.9652706022,10.0865496422,36311.5787117605,22562.6028945381,0.3154566795,122.71265411379999,47191648.0,29323532.0,12,6,0.173675,4.258,2458000.5,0.2641338754696821,1.6050349815989269,18.528891223165108,300.37794946,742.7201051352607,1.181090871644793,342.34089864840786,2.028979091553061,2457629.3919099444,179.877872560958,0.4847047999790425,0
21.4,0.13949382289999998,0.3119176705,139.49382293440001,311.91767052259996,0.0866774163,0.19381659489999997,457.65691403610003,1023.3519701574,20.8464073138,75047.0663297542,46631.3285202853,0.119152794,46.350437164300004,17825004.0,11075944.0,11,8,0.115219,5.442,2456267.5,0.3722578918006306,1.098206515606398,34.329543988215235,246.21312720454583,420.3629691356527,0.6893904733450439,63.76893365848303,1.507022557867752,2456178.9440465523,75.83956147921687,0.8564027434201195,0
20.5,0.2111324448,0.47210649880000005,211.1324447897,472.10649880550005,0.1311915784,0.2933532873,692.6917701639,1548.9058855411,24.148799293899998,86935.6774581116,54018.449140569406,0.3843585073,149.5154571533,57499212.0,35728356.0,17,1,0.21478699999999998,4.851,2458000.5,0.4938435095565019,1.298940042010108,13.52608070814935,354.32281236928236,540.7320158128302,0.6574669329603663,195.24654262729598,1.9404131510598501,2457858.199639068,94.73848123904058,0.6657641668560105,0
20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.14384870519999998,0.3216554833,759.5214226325,1698.3415313737,18.3629797506,66106.7271022558,41076.1494041766,0.4114794032,160.0654907227,61556444.0,38249400.0,18,1,0.019653900000000002,7.487,2458000.5,0.305298541710261,0.7701022535820686,4.314709067006514,68.59824102271628,246.8431150048927,0.5349911585956775,338.1123261488276,1.00521334856846,2457965.39561753,51.196800400532204,1.45841620898709,1
21.1,0.160160338,0.35812940299999996,160.1603379786,358.1294030194,0.0995189894,0.22253122530000002,525.4604432536,1174.9652706022,16.0385087524,57738.631508517996,35876.5402281677,0.040322650099999996,15.6855106354,6032182.5,3748224.5,33,0,0.036966399999999996,6.778,2457800.5,0.4438028642041213,0.8509265747732828,23.74588352233252,236.2872363949326,286.70585197536184,0.4732829236614975,320.9127897529287,1.228570225885068,2457809.98216829,348.0937882476255,1.2556423160519818,1
25.3,0.023150212200000003,0.0517654482,23.150212221,51.76544821979999,0.0143848705,0.0321655483,75.9521422633,169.8341531374,6.4201770471,23112.6373694234,14361.294036573101,0.0973511658,37.8696022034,14563527.0,9049356.0,6,8,0.095969,3.221,2456922.5,0.5609827105324311,2.5069611322888217,4.593512794969432,0.2024367065781433,1449.839167233479,1.1005992810979859,355.4397418863649,3.913322983479659,2456918.2088273074,1.0655127852897248,0.2483034036712752,0
24.5,0.033462237400000004,0.0748238376,33.4622374455,74.8238376074,0.0207924639,0.0464933628,109.7842471007,245.48503937569998,11.352831758399999,40870.1943301453,25395.1493603061,0.059542334100000004,23.1619682312,8907407.0,5534806.0,12,8,0.0548246,4.7,2455505.5,0.2690681366924573,1.3831992687897072,19.22369694751681,223.80492993810384,594.1902933096468,1.011024418862091,213.99678429093268,1.7553741187173217,2455537.444046079,340.64617224818267,0.6058665112060245,0
23.0,0.06676594129999999,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.04837101720003,489.807047955,1.0900901466,3924.324527717,2438.4226489028,0.26621552460000003,103.5578460693,39825276.0,24746280.0,3,6,0.22586599999999998,4.279,2458000.5,0.2486214926537634,1.6281195855046608,2.136804234436082,336.5925056151212,758.8009708914806,1.223334063937666,216.4870314518106,2.032905107071656,2458250.2737204963,241.4991772177824,0.4744327087207763,0
21.2,0.15295193529999998,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.21251567030000001,501.81082755470004,1122.0831222578,14.1556577682,50960.3679656741,31664.7908617823,0.1848601884,71.9106140137,27654690.0,17183828.0,52,2,0.0558885,6.192,2458000.5,0.1884077389571414,0.9641386196073152,19.87053310935988,57.32432318562812,345.78619114597734,0.7824874422458415,315.2260005565768,1.1457897969687891,2457969.3661062857,32.41367649715665,1.0411057735039,0
18.9,0.44111819999999996,0.9863702812999999,441.11819999690005,986.3702813053999,0.2740980571,0.6129018881,1447.2382352778,3236.1230737181,14.4961721849,52186.2198656875,32426.4875604323,0.30851295079999996,120.01154327389999,46152880.0,28678072.0,24,0,0.06670010000000001,3.327,2458000.5,0.5510723040628948,2.362168306114708,1.6710772963910716,104.4782552779432,1326.064608001169,1.060442775079731,265.47022989855947,3.6638938371496863,2457709.4890723345,79.00364230177077,0.2714799850835645,0
25.599,0.0201722795,0.045106588200000006,20.1722794836,45.1065881864,0.0125344695,0.028027925800000002,66.1820214209,147.98749878549998,9.4190788495,33908.683858245095,21069.537478474598,0.1464049888,56.951538085900005,21901874.0,13609193.0,4,7,0.0274627,5.797000000000001,2458000.5,0.1388574822591304,1.0579649004260832,10.22624003844877,206.856305473479,397.47087988832436,0.9110585580343852,270.6269232319486,1.2048712428177801,2458176.480458286,200.60979511059867,0.9057267292163582,0
24.6,0.0319561887,0.0714562102,31.9561886721,71.45621017270001,0.0198566489,0.0444008168,104.84314204309999,234.43639258299999,10.5759034323,38073.2523561889,23657.2383876553,0.1679506623,65.3328094482,25125062.0,15611989.0,10,7,0.0473935,6.194,2458000.5,0.2481080633047173,0.968545843663848,10.689105210472189,322.8530898965628,348.1598603846579,0.7282418101705772,53.901297902433356,1.2088498771571192,2457894.7494174065,109.34692382860071,1.0340077675877422,0
26.4,0.0139493823,0.0311917671,13.9493822934,31.1917670523,0.0086677416,0.0193816595,45.765691403599995,102.3351970157,21.408647530899998,77071.1311110946,47889.0036617798,0.43342818229999996,168.6035614014,64839932.0,40289664.0,4,8,0.00824096,7.215,2457389.5,0.2987865236008573,0.8048710969882795,0.7158741266741214,330.187975294143,263.7472408531266,0.564386459972343,286.4995865142687,1.0453557340042159,2457492.0306393327,220.0515021866404,1.364943188924103,0
23.8,0.046190746,0.1032856481,46.190746028199996,103.28564805040001,0.028701590099999997,0.0641787064,151.544447199,338.8636855496,6.1876162805999995,22275.418609994304,13841.0788579712,0.395035013,153.6686096191,59096396.0,36720796.0,6,6,0.187247,3.486,2458000.5,0.4650728062339702,2.237009021859536,2.0364966244958933,43.4837715770743,1222.081107546071,1.196636958492613,275.4667130927153,3.277381085226459,2457610.735237679,114.81669552790571,0.2945794659430397,0
